date,open,high,low,close,volume,daily_return,weekly_return,month,monthly_return
2017-03-17,176.29,176.79,175.65,175.65,5920967.0,-0.00028457598178699417,0.010469999424725263,2017-03,0.04484897209142071
2017-03-16,178.46,179.0,176.82,177.24,4311848.0,0.009052092228864161,0.01384280974716856,2017-03,0.04484897209142071
2017-03-15,175.71,176.28,174.75,175.81,3815537.0,-0.008068156172421626,0.005893122782927085,2017-03,0.04484897209142071
2017-03-14,176.18,176.82,175.211,175.72,3147497.0,-0.0005119162732495353,0.010582010582010692,2017-03,0.04484897209142071
2017-03-13,177.85,178.06,176.415,176.46,3482189.0,0.0042112451627589476,0.004325554923164665,2017-03,0.04484897209142071
2017-03-10,178.21,179.49,177.42,177.83,3100116.0,0.007763799161283114,0.012411044691147177,2017-03,0.04484897209142071
2017-03-09,179.15,179.25,175.88,177.18,5444076.0,-0.003655176291964213,-0.0003385240352065111,2017-03,0.04484897209142071
2017-03-08,180.75,180.95,179.3,179.45,3557396.0,0.012811829777627182,0.0207041692736476,2017-03,0.04484897209142071
2017-03-07,180.71,181.29,180.1997,180.38,2977596.0,0.00518250208971871,0.026519462781698033,2017-03,0.04484897209142071
2017-03-06,179.72,180.99,179.57,180.47,3204434.0,0.0004989466681450949,0.02272469681514222,2017-03,0.04484897209142071
2017-03-03,180.04,181.32,179.7649,180.05,1825048.0,-0.002327256607746353,0.01248383287409327,2017-03,0.04484897209142071
2017-03-02,181.88,181.88,180.43,180.53,2918153.0,0.00266592613162997,0.01890732588328259,2017-03,0.04484897209142071
2017-03-01,180.48,182.55,180.03,181.95,3005564.0,0.007865728687752593,0.013931457230426325,2017-03,0.04484897209142071
2017-02-28,179.38,180.63,179.35,179.82,3273335.0,-0.011706512778235756,-0.0031045570462356897,2017-02,-0.03075297519741965
2017-02-27,181.19,181.25,179.28,179.4,3691209.0,-0.0023356690023356164,-0.0059289632625920685,2017-02,-0.03075297519741965
2017-02-24,180.21,181.49,179.89,181.35,3299019.0,0.01086956521739113,0.0072202166064980755,2017-02,-0.03075297519741965
2017-02-23,182.0,182.5,180.92,181.65,2282526.0,0.0016542597187758634,0.006203955021326202,2017-02,-0.03075297519741965
2017-02-22,180.09,181.34,180.09,181.15,3020540.0,-0.002752546105147302,-0.004396812311074361,2017-02,-0.03075297519741965
2017-02-21,180.6,180.79,179.12,180.26,4480199.0,-0.004913055478884987,0.0024468913357802435,2017-02,-0.03075297519741965
2017-02-17,181.25,181.57,180.0,180.67,3552305.0,0.0022744923998667677,0.007079152731326532,2017-02,-0.03075297519741965
2017-02-16,181.45,182.79,180.87,181.43,3251547.0,0.0042065644545303815,0.0004411359250069413,2017-02,-0.03075297519741965
2017-02-15,180.2,181.92,179.81,181.68,2914292.0,0.0013779419059691822,0.00016515276630890696,2017-02,-0.03075297519741965
2017-02-14,178.57,180.13,178.35,180.13,2775818.0,-0.008531483927785133,-0.0056306927960254605,2017-02,-0.03075297519741965
2017-02-13,179.24,179.9,178.84,179.36,3093372.0,-0.004274690501304468,-0.004992788194829512,2017-02,-0.03075297519741965
2017-02-10,177.37,178.8701,176.76,178.68,2930710.0,-0.003791257805530801,-0.011014556926993824,2017-02,-0.03075297519741965
2017-02-09,176.17,177.8,175.91,177.21,3090710.0,-0.00822699798522497,-0.023259659372760866,2017-02,-0.03075297519741965
2017-02-08,177.5,177.5,175.88,176.17,2913126.0,-0.005868743298910961,-0.030328049317481343,2017-02,-0.03075297519741965
2017-02-07,176.0,178.62,175.9,178.46,3873233.0,0.012998807969574866,-0.009271081996335861,2017-02,-0.03075297519741965
2017-02-06,175.31,175.98,174.38,175.86,2650509.0,-0.014569091112854426,-0.01951382694023196,2017-02,-0.03075297519741965
2017-02-03,175.0,176.34,174.89,175.82,3309179.0,-0.00022745365631759995,-0.01600626818894124,2017-02,-0.03075297519741965
2017-02-02,174.23,174.97,173.55,174.58,2620526.0,-0.007052667500852983,-0.014841148919361169,2017-02,-0.03075297519741965
2017-02-01,175.0,175.7025,172.89,174.29,2795445.0,-0.0016611295681063787,-0.010671510472838763,2017-02,-0.03075297519741965
2017-01-31,175.05,175.58,173.61,174.52,4134049.0,0.00131963968099158,-0.02207777653255627,2017-01,-0.042000916800366786
2017-01-30,176.98,177.07,174.5768,175.8,4093555.0,0.007334402933761197,-0.0003411804844762889,2017-01,-0.042000916800366786
2017-01-27,178.47,179.2,177.3,177.3,3482105.0,0.008532423208191142,0.008417699920373112,2017-01,-0.042000916800366786
2017-01-26,178.06,178.88,177.51,178.66,3063911.0,0.007670614777213647,0.02337037461335778,2017-01,-0.042000916800366786
2017-01-25,176.26,179.25,176.13,178.29,5922462.0,-0.002070972797492465,0.022950255321590562,2017-01,-0.042000916800366786
2017-01-24,171.36,176.0,171.16,175.9,6952369.0,-0.013405126479331342,0.007907403162961346,2017-01,-0.042000916800366786
2017-01-23,170.08,171.25,170.01,171.03,5477314.0,-0.027686185332575386,-0.027133105802047863,2017-01,-0.042000916800366786
2017-01-20,167.81,170.64,166.0,170.55,12606847.0,-0.0028065251710225336,-0.03807106598984766,2017-01,-0.042000916800366786
2017-01-19,166.96,167.45,165.8,166.81,6963386.0,-0.02192905306361781,-0.0663271017575282,2017-01,-0.042000916800366786
2017-01-18,167.45,168.59,166.69,166.8,4005626.0,-5.994844433776514e-05,-0.06444556621235054,2017-01,-0.042000916800366786
2017-01-17,166.69,168.18,166.1201,167.89,3315655.0,0.006534772182253956,-0.045537237066515135,2017-01,-0.042000916800366786
2017-01-13,167.97,168.48,166.875,167.34,2875319.0,-0.003275954494013855,-0.021575162252236435,2017-01,-0.042000916800366786
2017-01-12,167.77,168.01,165.56,167.95,2927953.0,0.003645273096689383,-0.01524479624743491,2017-01,-0.042000916800366786
2017-01-11,166.05,167.76,165.6,167.75,3599464.0,-0.0011908306043464378,0.005635153767759693,2017-01,-0.042000916800366786
2017-01-10,167.98,168.09,165.34,165.52,4118694.0,-0.013293591654247372,-0.00767386091127098,2017-01,-0.042000916800366786
2017-01-09,169.47,169.8,167.62,167.65,3189413.0,0.01286853552440781,-0.0014295074155695753,2017-01,-0.042000916800366786
2017-01-06,168.69,169.92,167.52,169.53,2945536.0,0.011213838353713035,0.013087128002868376,2017-01,-0.042000916800366786
2017-01-05,169.25,169.39,167.26,168.7,2682181.0,-0.0048958886332802765,0.004465614766299586,2017-01,-0.042000916800366786
2017-01-04,167.77,169.87,167.36,169.26,3381232.0,0.003319502074688785,0.009001490312965599,2017-01,-0.042000916800366786
2017-01-03,167.0,167.87,166.01,167.19,2934299.0,-0.012229705778092792,0.010089415176413707,2017-01,-0.042000916800366786
2016-12-30,166.44,166.7,165.5,165.99,2952200.0,-0.00717746276691178,-0.009901580674023247,2016-12,-0.03717091391047663
2016-12-29,166.02,166.99,166.0,166.6,1663542.0,0.003674920175914087,-0.017283076741579695,2016-12,-0.03717091391047663
2016-12-28,167.29,167.74,166.0,166.19,1757500.0,-0.002460984393757526,-0.014878482513337232,2016-12,-0.03717091391047663
2016-12-27,166.98,167.98,166.85,167.14,1397455.0,0.00571634875744631,-0.012525109299302839,2016-12,-0.03717091391047663
2016-12-23,167.0,167.49,166.45,166.71,1701228.0,-0.0025726935503169734,-0.0028709851067646452,2016-12,-0.03717091391047663
2016-12-22,167.36,168.23,166.58,167.06,2802631.0,0.0020994541419230295,0.0064461714561117045,2016-12,-0.03717091391047663
2016-12-21,166.25,167.94,165.25,167.33,3575210.0,0.001616185801508463,0.0043817527010805435,2016-12,-0.03717091391047663
2016-12-20,167.49,168.25,166.45,167.6,2174569.0,0.0016135779597201694,0.008484264997894009,2016-12,-0.03717091391047663
2016-12-19,166.83,167.26,166.0,166.68,2955864.0,-0.00548926014319806,-0.0027521837980135633,2016-12,-0.03717091391047663
2016-12-16,168.97,169.11,166.06,166.73,7117050.0,0.00029997600191977725,0.00011996880810971611,2016-12,-0.03717091391047663
2016-12-15,168.01,169.85,167.78,168.02,3388570.0,0.0077370599172315035,0.005746438405363374,2016-12,-0.03717091391047663
2016-12-14,168.37,169.89,167.45,168.51,4123821.0,0.0029163194857753094,0.00705193330544418,2016-12,-0.03717091391047663
2016-12-13,165.68,169.952,165.68,168.29,5932271.0,-0.0013055605008605031,0.004116945107398573,2016-12,-0.03717091391047663
2016-12-12,166.72,166.79,165.07,165.5,3392030.0,-0.016578525164893887,-0.007079433645308386,2016-12,-0.03717091391047663
2016-12-09,165.18,166.72,164.6042,166.52,3146930.0,0.006163141993957844,-0.0012595213818747952,2016-12,-0.03717091391047663
2016-12-08,164.87,166.0,164.22,165.36,3266336.0,-0.006966130194571152,-0.01583144863706698,2016-12,-0.03717091391047663
2016-12-07,160.6,165.18,160.39,164.79,4435050.0,-0.0034470246734399357,-0.022075841196368184,2016-12,-0.03717091391047663
2016-12-06,160.13,160.79,158.93,160.35,2858962.0,-0.026943382486801393,-0.047180462297225056,2016-12,-0.03717091391047663
2016-12-05,160.85,161.15,159.5875,159.84,3447052.0,-0.0031805425631430406,-0.03419939577039277,2016-12,-0.03717091391047663
2016-12-02,159.0,160.29,158.41,160.02,2740782.0,0.0011261261261261701,-0.03903435022820079,2016-12,-0.03717091391047663
2016-12-01,161.95,162.195,158.3,159.82,4634740.0,-0.0012498437695289688,-0.0335026608611515,2016-12,-0.03717091391047663
2016-11-30,163.35,163.8,162.21,162.22,4397777.0,0.015016894005756454,-0.01559560652952241,2016-11,-0.05813093330045621
2016-11-29,164.0,164.41,163.03,163.53,3148196.0,0.00807545308839841,0.019831618334892553,2016-11,-0.05813093330045621
2016-11-28,163.2,164.66,162.7,164.52,4449355.0,0.006053935057787507,0.029279279279279313,2016-11,-0.05813093330045621
2016-11-25,161.83,163.19,161.83,163.14,1605344.0,-0.008388037928519498,0.019497562804649204,2016-11,-0.05813093330045621
2016-11-23,161.94,162.38,161.3557,161.98,2256035.0,-0.00711045727595927,0.013515204605180742,2016-11,-0.05813093330045621
2016-11-22,163.0,163.0,161.95,162.67,2770736.0,0.004259785158661655,0.0027740106028848466,2016-11,-0.05813093330045621
2016-11-21,160.69,163.0,160.3697,162.77,4637097.0,0.0006147415011987789,-0.004647465296887421,2016-11,-0.05813093330045621
2016-11-18,159.8,160.72,159.21,160.39,2981633.0,-0.014621859064938403,-0.025103330902018106,2016-11,-0.05813093330045621
2016-11-17,159.22,159.93,158.85,159.8,2260984.0,-0.0036785335744121683,-0.02047321319112405,2016-11,-0.05813093330045621
2016-11-16,158.46,159.55,158.03,159.29,2252806.0,-0.0031914893617022155,-0.01660698851710085,2016-11,-0.05813093330045621
2016-11-15,158.42,159.15,157.55,158.67,3476996.0,-0.003892271956808413,-0.024589660047949824,2016-11,-0.05813093330045621
2016-11-14,161.25,161.86,157.58,158.21,5196498.0,-0.002899098758429308,-0.02801499047736067,2016-11,-0.05813093330045621
2016-11-11,159.97,161.34,159.33,161.27,4446630.0,0.01934138170785671,0.005486626348276236,2016-11,-0.05813093330045621
2016-11-10,157.66,161.16,157.59,160.22,7715807.0,-0.00651082036336581,0.002628285356695681,2016-11,-0.05813093330045621
2016-11-09,152.96,155.56,151.0,154.81,5403688.0,-0.03376607165147916,-0.028124803816937605,2016-11,-0.05813093330045621
2016-11-08,154.56,155.93,153.06,155.17,3921044.0,0.002325431173696657,-0.022058360118484943,2016-11,-0.05813093330045621
2016-11-07,153.99,156.11,153.84,155.72,3804943.0,0.0035444995811046986,-0.01573857531129519,2016-11,-0.05813093330045621
2016-11-04,152.4,153.64,151.87,152.43,2470353.0,-0.021127665039815002,-0.054814906678241515,2016-11,-0.05813093330045621
2016-11-03,152.51,153.74,151.8,152.37,2878728.0,-0.0003936233024994795,-0.04899513169392078,2016-11,-0.05813093330045621
2016-11-02,152.48,153.345,151.67,151.95,3074338.0,-0.0027564481197086543,-0.01847425876881348,2016-11,-0.05813093330045621
2016-11-01,153.5,153.91,151.74,152.79,3191924.0,0.005528134254689121,-0.015338016369143448,2016-11,-0.05813093330045621
2016-10-31,152.76,154.33,152.76,153.69,3553172.0,0.005890437855880615,-0.01303621885435402,2016-10,0.02550588847680406
2016-10-28,154.05,154.44,152.18,152.61,3654446.0,-0.00702713253952747,0.0011808699074986606,2016-10,0.02550588847680406
2016-10-27,152.82,154.06,152.02,153.35,4229336.0,0.004848961404888108,0.006431712279320045,2016-10,0.02550588847680406
2016-10-26,150.71,152.94,150.255,151.81,2811421.0,-0.010042386697098116,-0.0009213557091147795,2016-10,0.02550588847680406
2016-10-25,150.69,151.16,149.83,150.88,2647416.0,-0.006126078650945277,-0.012500818116368828,2016-10,0.02550588847680406
2016-10-24,150.4,151.52,150.4,150.57,2666740.0,-0.0020546129374336974,-0.02030060511419096,2016-10,0.02550588847680406
2016-10-21,150.58,151.15,149.56,149.63,4414171.0,-0.006242943481437169,-0.01952689863049617,2016-10,0.02550588847680406
2016-10-20,151.28,152.9,151.02,151.52,4023075.0,0.01263115685357219,-0.011933485490707385,2016-10,0.02550588847680406
2016-10-19,151.27,152.45,150.83,151.26,4632854.0,-0.0017159450897572537,-0.0036229497398063693,2016-10,0.02550588847680406
2016-10-18,150.02,151.0,147.79,150.72,12770570.0,-0.0035700119000395825,-0.0010604453870625141,2016-10,0.02550588847680406
2016-10-17,154.45,155.89,154.34,154.77,5890421.0,0.02687101910828038,0.02789400278940035,2016-10,0.02550588847680406
2016-10-14,154.47,155.53,154.09,154.45,4358147.0,-0.0020675841571364817,0.03221279155249612,2016-10,0.02550588847680406
2016-10-13,153.7,154.22,152.27,153.72,2909948.0,-0.0047264486888960455,0.014519535374867942,2016-10,0.02550588847680406
2016-10-12,154.97,154.97,153.08,154.29,2963843.0,0.0037080405932865546,0.020031733439111576,2016-10,0.02550588847680406
2016-10-11,156.73,156.95,153.89,154.79,2901226.0,0.003240650722665217,0.02700371549893843,2016-10,0.02550588847680406
2016-10-10,156.71,158.49,156.655,157.02,2481288.0,0.014406615414432666,0.014537701104865297,2016-10,0.02550588847680406
2016-10-07,157.14,157.7,154.86,155.67,2671256.0,-0.008597630875047946,0.007898996438977068,2016-10,0.02550588847680406
2016-10-06,156.84,157.43,155.89,156.88,1950106.0,0.007772852829703858,0.02055685662243034,2016-10,0.02550588847680406
2016-10-05,157.07,157.83,156.72,157.08,1684458.0,0.001274859765425962,0.018082831032471436,2016-10,0.02550588847680406
2016-10-04,157.67,158.53,155.82,156.46,2884146.0,-0.003947033358798091,0.01078881064668269,2016-10,0.02550588847680406
2016-10-03,158.06,158.37,157.02,157.61,2227800.0,0.007350121436789037,0.0037574831231690364,2016-10,0.02550588847680406
2016-09-30,158.9,159.838,158.06,158.85,3596878.0,0.007867521096377006,0.02042782809789956,2016-09,0.004343720491029259
2016-09-29,158.63,165.0,157.46,158.11,3374838.0,-0.0046584828454515614,0.007840387557368711,2016-09,0.004343720491029259
2016-09-28,156.99,158.625,156.23,158.29,3309408.0,0.001138447916007701,0.00770308123249297,2016-09,0.004343720491029259
2016-09-27,154.32,156.77,153.81,156.77,2987195.0,-0.009602628087687082,0.0019813370829604438,2016-09,0.004343720491029259
2016-09-26,154.46,154.46,153.46,153.98,2533325.0,-0.017796772341647116,-0.023031533532136383,2016-09,0.004343720491029259
2016-09-23,155.62,156.04,154.71,154.98,2702143.0,0.006494349915573405,-0.024362606232294692,2016-09,0.004343720491029259
2016-09-22,156.15,157.22,155.69,156.11,2690915.0,0.007291263388824465,-0.01264942128897606,2016-09,0.004343720491029259
2016-09-21,154.91,155.68,153.87,155.53,2473895.0,-0.0037153289347255924,-0.017436351001326678,2016-09,0.004343720491029259
2016-09-20,155.87,156.57,154.45,154.45,2159092.0,-0.006943997942519209,-0.014798749760796204,2016-09,0.004343720491029259
2016-09-19,154.87,156.19,154.55,154.87,2450117.0,0.0027193266429266227,0.0057799714248605305,2016-09,0.004343720491029259
2016-09-16,155.04,155.4,153.47,153.84,6463213.0,-0.006650739329760458,-0.007355787843592587,2016-09,0.004343720491029259
2016-09-15,154.3,156.33,153.21,155.66,3662573.0,0.011830473218928717,-0.002882582794183741,2016-09,0.004343720491029259
2016-09-14,155.7,155.87,153.39,154.05,3860553.0,-0.010343055377103894,-0.009515849032340928,2016-09,0.004343720491029259
2016-09-13,157.63,157.93,155.5,155.81,3636719.0,0.011424862057773488,0.008805438653285869,2016-09,0.004343720491029259
2016-09-12,155.26,158.53,154.84,158.29,4367529.0,0.01591682177010445,0.02208303738619488,2016-09,0.004343720491029259
2016-09-09,158.03,158.4,155.65,155.69,5185972.0,-0.016425548044727956,0.012025481019240836,2016-09,0.004343720491029259
2016-09-08,160.55,161.21,158.76,159.0,3963164.0,0.021260196544415244,0.021457021713991997,2016-09,0.004343720491029259
2016-09-07,160.19,161.76,160.0,161.64,2866227.0,0.016603773584905612,0.04926971762414789,2016-09,0.004343720491029259
2016-09-06,159.88,160.86,159.11,160.35,2994056.0,-0.007980697847067564,0.029138052756562338,2016-09,0.004343720491029259
2016-09-02,159.88,160.57,159.15,159.55,2315366.0,-0.004989086373557772,0.007960073283214575,2016-09,0.004343720491029259
2016-09-01,158.32,159.62,158.1,159.54,2358385.0,-6.267627702927214e-05,0.024728627400603775,2016-09,0.004343720491029259
2016-08-31,159.66,159.66,158.26,158.88,2323649.0,-0.004136893569010924,-0.0007547169811320531,2016-08,0.016175730110775385
2016-08-30,159.76,160.15,158.81,159.4,1813343.0,0.003272910372608351,-0.01385795595149708,2016-08,0.016175730110775385
2016-08-29,158.83,160.21,158.5,159.72,2475853.0,0.002007528230865807,-0.003928905519176795,2016-08,0.016175730110775385
2016-08-26,158.88,160.44,157.85,158.32,2498909.0,-0.008765339343851819,-0.00770918207458493,2016-08,0.016175730110775385
2016-08-25,159.0,159.54,158.42,158.63,2575023.0,0.0019580596260737604,-0.005703898708787736,2016-08,0.016175730110775385
2016-08-24,159.89,160.18,158.32,159.05,3620365.0,0.002647670680199221,0.0010699899295065762,2016-08,0.016175730110775385
2016-08-23,160.33,161.34,160.23,160.26,2838137.0,0.007607670543853917,0.005395232120451565,2016-08,0.016175730110775385
2016-08-22,160.0,160.57,159.13,160.0,2039331.0,-0.0016223636590539936,0.001753067868770275,2016-08,0.016175730110775385
2016-08-19,160.84,160.91,159.52,160.04,2815163.0,0.00024999999999986144,0.010864072764022126,2016-08,0.016175730110775385
2016-08-18,160.89,162.0,160.4401,161.36,3652013.0,0.008247938015496281,0.01720985942129505,2016-08,0.016175730110775385
2016-08-17,160.97,161.16,159.84,160.44,3225919.0,-0.005701536936043694,0.008739390128890134,2016-08,0.016175730110775385
2016-08-16,161.11,161.93,160.69,160.7,2210229.0,0.001620543505360228,0.0027455384999375276,2016-08,0.016175730110775385
2016-08-15,162.4,162.97,161.78,161.88,2970415.0,0.007342874922215303,0.011749999999999927,2016-08,0.016175730110775385
2016-08-12,163.19,163.46,161.52,161.95,2543079.0,0.0004324190758586699,0.011934516370907255,2016-08,0.016175730110775385
2016-08-11,162.25,164.95,162.18,163.53,8768585.0,0.009756097560975618,0.013448190381754932,2016-08,0.016175730110775385
2016-08-10,162.19,162.66,161.955,162.08,2466675.0,-0.008866874579587791,0.010221889803041728,2016-08,0.016175730110775385
2016-08-09,162.22,162.772,161.645,161.77,2737530.0,-0.0019126357354393164,0.006658369632856376,2016-08,0.016175730110775385
2016-08-08,162.73,163.27,161.58,162.04,3039081.0,0.0016690362860851682,0.0009883864591055946,2016-08,0.016175730110775385
2016-08-05,162.0,163.51,161.57,163.5,3812370.0,0.009010120957788192,0.009570855202222894,2016-08,0.016175730110775385
2016-08-04,160.86,161.7,160.12,161.55,2488878.0,-0.011926605504587129,-0.012107870115575015,2016-08,0.016175730110775385
2016-08-03,160.13,160.86,159.8,160.67,2861558.0,-0.0054472299597648766,-0.008699407699901407,2016-08,0.016175730110775385
2016-08-02,161.27,161.4499,160.36,160.58,3080899.0,-0.0005601543536439824,-0.007356122890523564,2016-08,0.016175730110775385
2016-08-01,160.65,161.65,159.84,161.45,2823578.0,0.005417860256569762,-0.0036410762774623517,2016-08,0.016175730110775385
2016-07-29,161.36,161.67,160.03,160.62,3547395.0,-0.005140910498606321,-0.017614678899082525,2016-07,-0.05148798406176074
2016-07-28,161.38,161.81,160.71,161.37,2340369.0,0.004669406051550196,-0.0011142061281337323,2016-07,-0.05148798406176074
2016-07-27,162.12,162.57,161.18,161.83,2162680.0,0.0028505918076471293,0.007219767224746487,2016-07,-0.05148798406176074
2016-07-26,162.65,163.6,161.37,162.12,2892969.0,0.0017920039547671962,0.009590235396687019,2016-07,-0.05148798406176074
2016-07-25,162.0,162.88,161.75,162.65,2804578.0,0.0032691833209967935,0.007432641684732122,2016-07,-0.05148798406176074
2016-07-22,160.78,162.17,160.479,162.07,2520077.0,-0.003565939133107987,0.009027518366330423,2016-07,-0.05148798406176074
2016-07-21,160.75,161.85,159.89,160.45,4046030.0,-0.009995680878632673,-0.0057011836152941475,2016-07,-0.05148798406176074
2016-07-20,159.97,161.71,159.6,161.36,4373609.0,0.0056715487690870425,-0.0029042822715195094,2016-07,-0.05148798406176074
2016-07-19,161.78,162.14,157.89,159.58,7119917.0,-0.011031234506693077,-0.015667406859116606,2016-07,-0.05148798406176074
2016-07-18,159.3,160.75,158.73,159.86,6716340.0,0.0017546058403308251,-0.017153396864432735,2016-07,-0.05148798406176074
2016-07-15,159.9,159.98,158.5,159.78,4474358.0,-0.0005004378831477974,-0.014129697044486855,2016-07,-0.05148798406176074
2016-07-14,158.81,161.4,158.58,160.28,4637624.0,0.003129302791338162,-0.0010595200997194354,2016-07,-0.05148798406176074
2016-07-13,157.75,158.34,157.06,158.02,2746089.0,-0.014100324432243516,-0.02069905800694105,2016-07,-0.05148798406176074
2016-07-12,156.0,157.12,155.52,157.04,3843773.0,-0.006201746614352688,-0.015916781551573056,2016-07,-0.05148798406176074
2016-07-11,154.6,156.04,154.5,155.33,2833612.0,-0.01088894549159436,-0.02833729513324157,2016-07,-0.05148798406176074
2016-07-08,154.0,154.6,153.08,154.46,3040593.0,-0.0056009785617717744,-0.03329578169983727,2016-07,-0.05148798406176074
2016-07-07,152.75,153.6891,151.89,152.6,2138421.0,-0.012041952609089801,-0.04791614674319944,2016-07,-0.05148798406176074
2016-07-06,151.85,152.41,149.92,152.37,2569393.0,-0.0015072083879422715,-0.03575496772560438,2016-07,-0.05148798406176074
2016-07-05,151.19,152.0,150.76,151.68,2464820.0,-0.004528450482378377,-0.03413143148242481,2016-07,-0.05148798406176074
2016-07-01,152.19,152.97,151.4,152.35,2658280.0,0.004417194092826815,-0.01918496105066647,2016-07,-0.05148798406176074
2016-06-30,148.86,151.91,148.67,151.78,3967126.0,-0.003741384968821704,-0.017350770426000306,2016-06,0.004809592831730068
2016-06-29,146.5,148.48,146.45,148.46,3367736.0,-0.021873764659375405,-0.027129750982961887,2016-06,0.004809592831730068
2016-06-28,144.78,145.73,144.22,145.7,3996007.0,-0.018590866226593117,-0.04377502132965816,2016-06,0.004809592831730068
2016-06-27,146.18,146.6,142.5,143.5,5166665.0,-0.015099519560741181,-0.05392932489451485,2016-06,0.004809592831730068
2016-06-24,149.97,150.61,146.18,146.59,9081182.0,0.021533101045296155,-0.037807679684935924,2016-06,0.004809592831730068
2016-06-23,153.45,155.48,152.6,155.35,3967419.0,0.05975851013029532,0.023520885492159582,2016-06,0.004809592831730068
2016-06-22,153.75,154.71,152.27,152.92,2833364.0,-0.015642098487286815,0.030041762090798674,2016-06,0.004809592831730068
2016-06-21,154.16,154.5689,153.69,154.05,2760344.0,0.0073894846978814765,0.05730954015099532,2016-06,0.004809592831730068
2016-06-20,152.6,154.67,152.52,153.61,3572102.0,-0.002856215514443372,0.07045296167247406,2016-06,0.004809592831730068
2016-06-17,150.96,152.72,150.6044,151.99,4663870.0,-0.010546188399192746,0.036837437751551905,2016-06,0.004809592831730068
2016-06-16,150.19,151.295,149.0,151.06,2449064.0,-0.006118823606816259,-0.02761506276150627,2016-06,0.004809592831730068
2016-06-15,151.46,151.7925,150.6,150.68,2260406.0,-0.0025155567324242067,-0.014648182055976844,2016-06,0.004809592831730068
2016-06-14,151.28,151.79,150.4,151.06,2865833.0,0.0025219007167507357,-0.01940928270042197,2016-06,0.004809592831730068
2016-06-13,151.63,152.5,150.28,151.28,3610407.0,0.0014563749503508916,-0.015168283314888398,2016-06,0.004809592831730068
2016-06-10,152.79,153.3299,151.86,152.37,3120563.0,0.007205182443151825,0.002500164484505518,2016-06,0.004809592831730068
2016-06-09,152.92,153.76,152.73,153.42,2021796.0,0.006891120299271414,0.015622931285581787,2016-06,0.004809592831730068
2016-06-08,153.53,154.09,153.04,154.0,2935036.0,0.003780471907183003,0.022033448367401176,2016-06,0.004809592831730068
2016-06-07,153.31,153.93,152.66,153.33,4464985.0,-0.004350649350649216,0.015027141533165755,2016-06,0.004809592831730068
2016-06-06,153.09,153.95,152.34,152.73,2378462.0,-0.003913128546272904,0.009584875727128406,2016-06,0.004809592831730068
2016-06-03,152.4,153.04,151.7,152.89,2328056.0,0.001047600340470023,0.0034127452910677203,2016-06,0.004809592831730068
2016-06-02,152.59,153.5,152.12,153.5,2642601.0,0.003989796585780692,0.0005214444009908892,2016-06,0.004809592831730068
2016-06-01,153.0,153.27,151.54,152.51,2662937.0,-0.006449511400651531,-0.009675324675324726,2016-06,0.004809592831730068
2016-05-31,152.56,153.81,152.27,153.74,5836645.0,0.008065044915087638,0.0026739711732863825,2016-05,-0.05509301417978404
2016-05-27,152.35,152.93,152.15,152.84,2457037.0,-0.005854039287108148,0.000720225234073224,2016-05,-0.05509301417978404
2016-05-26,151.55,152.51,151.05,152.44,3062934.0,-0.002617115938236103,-0.0029432925632807416,2016-05,-0.05509301417978404
2016-05-25,148.93,152.09,148.5001,151.69,4358039.0,-0.004919968512201556,-0.011791530944625372,2016-05,-0.05509301417978404
2016-05-24,146.88,148.75,146.88,148.31,2929132.0,-0.022282286241677052,-0.02753917775883541,2016-05,-0.05509301417978404
2016-05-23,147.61,147.95,146.66,146.77,2103733.0,-0.010383655855977336,-0.045336282034603825,2016-05,-0.05509301417978404
2016-05-20,145.71,147.51,145.55,147.25,3670262.0,0.0032704231109899062,-0.036574195236849016,2016-05,-0.05509301417978404
2016-05-19,146.48,146.93,143.955,144.93,3685595.0,-0.01575551782682505,-0.049265284702177836,2016-05,-0.05509301417978404
2016-05-18,147.99,148.52,146.36,147.34,2491086.0,0.016628717311805596,-0.028676906849495643,2016-05,-0.05509301417978404
2016-05-17,149.21,149.5,147.29,148.0,3490374.0,0.0044794353196688785,-0.002090216438540904,2016-05,-0.05509301417978404
2016-05-16,147.65,149.99,147.44,149.46,3069126.0,0.00986486486486493,0.018327996184506423,2016-05,-0.05509301417978404
2016-05-13,148.79,149.86,147.42,147.72,2397902.0,-0.011641910879165107,0.003191850594227441,2016-05,-0.05509301417978404
2016-05-12,149.21,149.39,147.11,148.84,3249032.0,0.007581911724884982,0.026978541364796715,2016-05,-0.05509301417978404
2016-05-11,149.71,151.09,148.74,148.95,3092408.0,0.0007390486428378029,0.010927107370707123,2016-05,-0.05509301417978404
2016-05-10,148.24,150.04,147.74,149.97,3992536.0,0.006847935548841999,0.01331081081081087,2016-05,-0.05509301417978404
2016-05-09,147.7,148.2,147.01,147.34,4302425.0,-0.017536840701473544,-0.014184397163120588,2016-05,-0.05509301417978404
2016-05-06,144.86,147.97,144.47,147.29,4895684.0,-0.0003393511605810362,-0.002910912537232635,2016-05,-0.05509301417978404
2016-05-05,145.95,147.3,145.45,146.47,6500738.0,-0.005567248285694881,-0.015923138941144832,2016-05,-0.05509301417978404
2016-05-04,143.36,145.0,143.31,144.25,2576786.0,-0.01515668737625453,-0.031554212823094896,2016-05,-0.05509301417978404
2016-05-03,144.65,144.9,142.9,144.13,3584261.0,-0.0008318890814558166,-0.03894112155764484,2016-05,-0.05509301417978404
